,World2018,National2018,World2019,National2019,World2020,National2020,Country,SIZE,FOCUS,RESEARCH INTENSITY,AGE,STATUS,Academic Reputation,Employer Reputation,Faculty Student,Citations per Faculty,International Faculty,International Students,ground_truth
218,247.0,13.0,245.0,12.0,224,12.0,1,3,0,3,3.0,0,0.4054054054054053,0.45871559633027525,0.07794871794871794,0.45353535353535357,0.9888551165146912,0.5212121212121213,0
219,222.0,4.0,234.0,4.0,226,3.0,49,0,1,3,4.0,0,0.3846153846153845,0.5249745158002038,0.41025641025641024,0.390909090909091,0.16616008105369806,0.25656565656565655,0
220,227.0,53.0,226.0,53.0,227,52.0,55,0,1,3,5.0,1,0.31600831600831597,0.4169215086646279,0.6676923076923076,0.2595959595959596,0.15501519756838905,0.4676767676767677,0
221,207.0,3.0,208.0,3.0,228,4.0,49,1,0,3,5.0,0,0.26091476091476085,0.5117227319062181,0.44410256410256405,0.5414141414141416,0.281661600810537,0.3080808080808081,0
222,223.0,13.0,223.0,13.0,229,13.0,15,3,1,3,5.0,0,0.45634095634095634,0.13863404689092765,0.39487179487179486,0.37777777777777777,0.44579533941236066,0.2181818181818182,0
223,214.0,3.0,232.0,4.0,230,4.0,32,0,0,3,5.0,0,0.36382536382536373,0.4271151885830785,0.1076923076923077,0.45353535353535357,1.0,0.6424242424242425,0
224,262.0,15.0,250.0,13.0,231,13.0,1,0,0,3,3.0,0,0.29729729729729726,0.46279306829765543,0.17435897435897438,0.5222222222222224,1.0,0.5131313131313132,0
225,250.0,3.0,244.0,3.0,232,2.0,41,1,0,3,4.0,0,0.2723492723492723,0.24974515800203873,0.9364102564102563,0.15555555555555556,0.10435663627152988,0.4858585858585859,0
226,208.0,48.0,214.0,52.0,233,53.0,55,0,1,3,5.0,0,0.44282744282744274,0.32415902140672787,0.42153846153846153,0.3575757575757576,0.11550151975683891,0.2181818181818182,0
227,217.0,9.0,229.0,9.0,234,9.0,6,3,1,3,4.0,0,0.31496881496881496,0.37818552497451585,0.2882051282051282,0.42626262626262634,0.8429584599797366,0.6080808080808082,0
228,241.0,2.0,235.0,2.0,235,3.0,41,0,1,3,5.0,0,0.3617463617463617,0.29969418960244654,0.875897435897436,0.050505050505050504,0.05673758865248228,0.3515151515151515,0
229,258.0,2.0,272.0,1.0,236,1.0,9,0,1,0,4.0,1,0.525987525987526,0.8766564729867483,0.25743589743589745,0.07171717171717172,0.3120567375886525,0.02121212121212121,0
230,297.0,6.0,249.0,6.0,237,4.0,23,3,1,3,5.0,0,0.13095117025053815,-0.02718544201451445,-0.29154363224426433,0.09061642991579782,-0.2888376857085306,-0.3507977114983436,1
231,240.0,12.0,251.0,14.0,238,14.0,1,0,1,3,4.0,0,0.27858627858627855,0.46279306829765543,0.21641025641025644,0.398989898989899,0.9645390070921986,0.9575757575757576,0
232,248.0,14.0,252.0,15.0,239,15.0,1,3,0,3,3.0,0,0.34615384615384615,0.6238532110091743,0.10051282051282054,0.28484848484848485,1.0,0.9313131313131314,0
233,200.0,10.0,211.0,11.0,240,12.0,31,0,0,3,3.0,0,0.1902286902286902,0.20591233435270137,0.2266666666666667,0.6474747474747475,0.9736575481256333,1.0,0
234,224.0,10.0,239.0,10.0,241,10.0,6,0,1,3,5.0,0,0.33679833679833676,0.6931702344546382,0.06358974358974359,0.5303030303030304,0.7244174265450861,0.24646464646464644,0
235,238.0,32.0,225.0,31.0,242,31.0,54,0,1,3,4.0,0,0.21621621621621617,0.16921508664627932,0.43076923076923074,0.47979797979797983,0.828774062816616,0.88989898989899,0
236,220.0,6.0,221.0,6.0,243,5.0,14,1,3,3,5.0,0,0.1923076923076923,0.3129459734964323,0.8882051282051281,0.04141414141414141,0.5542046605876394,0.991919191919192,0
237,239.0,14.0,255.0,15.0,244,14.0,15,3,1,3,5.0,0,0.476091476091476,0.1508664627930683,0.4523076923076923,0.21515151515151518,0.4012158054711246,0.25656565656565655,0
238,235.0,1.0,237.0,1.0,245,1.0,26,1,1,3,5.0,1,0.21621621621621617,0.5198776758409785,0.6215384615384615,0.14343434343434344,0.9007092198581561,0.6424242424242425,0
239,271.0,5.0,242.0,5.0,246,5.0,46,1,1,3,4.0,1,0.2827442827442827,0.7461773700305809,0.42666666666666664,0.2505050505050505,0.20567375886524825,0.6777777777777778,0
240,228.0,30.0,227.0,32.0,247,32.0,54,0,1,0,4.0,0,0.25883575883575877,0.09276248725790011,0.27487179487179486,0.5070707070707072,0.9685916919959474,0.9555555555555556,0
241,245.0,1.0,271.0,1.0,248,1.0,50,3,1,0,5.0,0,0.6091476091476091,0.5565749235474006,0.23692307692307693,0.07575757575757577,0.1033434650455927,0.015151515151515154,0
242,257.0,8.0,265.0,8.0,249,8.0,45,0,1,3,4.0,1,0.2422037422037422,0.31090723751274213,0.8748717948717948,0.17575757575757575,0.14083080040526846,0.4050505050505051,0
243,270.0,10.0,263.0,8.0,250,6.0,14,2,2,3,5.0,0,0.05093555093555092,0.5300713557594291,0.9189743589743589,0.19393939393939394,0.26139817629179335,0.9969696969696972,0
244,265.0,5.0,257.0,5.0,251,5.0,49,1,2,3,3.0,0,0.2141372141372141,0.2925586136595311,0.6328205128205129,0.43030303030303035,0.23302938196555217,0.36060606060606065,0
245,206.0,5.0,240.0,6.0,252,6.0,4,0,1,3,5.0,0,0.31185031185031176,0.5779816513761468,0.08717948717948718,0.37373737373737376,0.7092198581560284,0.9545454545454547,0
246,244.0,55.0,238.0,54.0,253,54.0,55,1,1,3,5.0,1,0.17047817047817043,0.08053007135575943,0.7835897435897436,0.4515151515151516,0.2847011144883485,0.3787878787878788,0
247,254.0,1.0,275.0,2.0,254,2.0,9,3,1,0,5.0,0,0.5997920997920998,0.8950050968399592,0.08820512820512821,0.043434343434343436,0.07092198581560284,0.0030303030303030307,0
248,285.0,6.0,270.0,6.0,256,6.0,47,0,1,3,5.0,0,0.3523908523908524,0.10499490316004077,0.5599999999999999,0.31313131313131315,0.4295845997973658,0.1676767676767677,0
249,225.0,3.0,247.0,3.0,257,3.0,22,0,1,3,5.0,0,0.2557172557172557,0.33435270132517847,0.2266666666666667,0.691919191919192,0.635258358662614,0.028282828282828285,0
250,282.0,9.0,258.0,8.0,258,8.0,8,3,1,3,5.0,0,0.3555093555093555,0.5035677879714576,0.19692307692307692,0.4595959595959596,0.5005065856129687,0.09797979797979799,0
251,243.0,3.0,260.0,3.0,259,3.0,21,0,1,0,5.0,0,0.1933471933471933,0.22935779816513763,0.7302564102564103,0.15252525252525254,0.9078014184397164,0.6070707070707072,0
252,272.0,17.0,253.0,14.0,260,15.0,15,0,2,3,5.0,0,0.16839916839916838,0.7054026503567787,0.041025641025641026,0.7262626262626264,0.5126646403242149,0.6464646464646465,0
253,300.0,6.0,277.0,6.0,261,6.0,17,1,1,3,3.0,0,0.15384615384615383,0.13761467889908258,0.39999999999999997,0.49292929292929294,0.998986828774063,0.9030303030303032,0
254,283.0,59.0,284.0,59.0,262,55.0,55,3,0,3,5.0,0,0.37006237006237,0.3068297655453619,0.48,0.22525252525252526,0.26139817629179335,0.35959595959595964,0
255,242.0,8.0,241.0,7.0,263,7.0,14,0,0,3,5.0,0,0.2422037422037422,0.11314984709480123,0.798974358974359,0.20505050505050507,0.42147922998986825,0.396969696969697,0
256,231.0,54.0,246.0,56.0,264,56.0,55,3,1,3,5.0,0,0.396049896049896,0.18552497451580025,0.36,0.4131313131313131,0.2066869300911854,0.16666666666666669,0
257,317.0,10.0,291.0,10.0,265,9.0,8,3,1,3,5.0,0,0.29521829521829523,0.07849133537206932,0.24307692307692305,0.5797979797979799,0.889564336372847,0.2717171717171717,0
258,286.0,3.0,282.0,3.0,266,3.0,2,0,1,0,5.0,0,0.1725571725571725,0.1834862385321101,0.6523076923076923,0.15151515151515152,0.9837892603850051,0.9929292929292931,0
259,292.0,5.0,274.0,5.0,267,5.0,32,1,0,3,4.0,0,0.3723770156709464,0.36917586109364503,0.3342758375697683,0.9576014008953316,1.184806583419663,0.9879044311983619,1
260,453.0,3.0,316.0,1.0,268,1.0,53,2,3,3,2.0,0,0.05717255717255717,0.07951070336391437,0.7671794871794871,0.41616161616161623,1.0,0.5515151515151516,0
261,323.0,5.0,278.0,4.0,269,4.0,41,1,0,3,5.0,0,0.17359667359667358,0.15698267074413866,0.997948717948718,0.03535353535353535,0.22391084093211752,0.887878787878788,0
262,251.0,11.0,262.0,11.0,270,11.0,24,0,1,3,3.0,0,0.3243243243243243,0.11416921508664628,0.6953846153846154,0.21515151515151518,0.14893617021276595,0.296969696969697,0
263,293.0,17.0,309.0,18.0,271,16.0,1,3,1,3,3.0,0,0.2733887733887734,0.4311926605504588,0.04,0.47070707070707074,0.9706180344478217,0.7676767676767677,0
264,264.0,4.0,264.0,4.0,272,4.0,18,1,0,3,4.0,0,0.3274428274428274,0.46279306829765543,0.2615384615384615,0.5595959595959596,0.02127659574468085,0.006060606060606063,0
265,252.0,57.0,243.0,55.0,273,57.0,55,0,1,3,4.0,1,0.19126819126819122,0.2232415902140673,0.6174358974358974,0.48686868686868695,0.06382978723404255,0.3878787878787879,0
266,280.0,16.0,267.0,16.0,274,17.0,1,0,0,3,3.0,0,0.2214137214137214,0.1834862385321101,0.2564102564102564,0.5141414141414142,1.0,0.577777777777778,0
267,273.0,35.0,248.0,34.0,275,33.0,54,0,0,3,4.0,0,0.19438669438669437,0.2793068297655454,0.23487179487179485,0.44747474747474747,0.9655521783181358,0.9696969696969698,0
268,349.0,1.0,334.0,1.0,276,1.0,40,1,1,3,3.0,0,0.13617463617463613,0.26911314984709483,0.6553846153846155,0.13434343434343435,1.0,0.9828282828282829,0
269,256.0,8.0,292.0,11.0,277,10.0,8,0,0,3,5.0,0,0.36590436590436587,0.10601427115188584,0.29435897435897435,0.48080808080808085,0.2259371833839919,0.30707070707070705,0
270,326.0,12.0,285.0,9.0,278,11.0,8,3,2,3,4.0,0,0.1871101871101871,0.05504587155963303,0.5138461538461538,0.7262626262626264,0.09625126646403244,0.09090909090909093,0
271,261.0,16.0,261.0,16.0,279,16.0,15,0,0,3,5.0,0,0.23076923076923073,0.5412844036697247,0.05846153846153846,0.6555555555555557,0.33333333333333337,0.6080808080808082,0
272,279.0,12.0,279.0,12.0,280,11.0,6,0,1,3,5.0,0,0.15904365904365902,0.17533129459734967,0.21743589743589745,0.6141414141414142,1.0,0.7313131313131315,0
273,309.0,6.0,295.0,6.0,281,5.0,18,1,2,3,4.0,0,0.23700623700623696,0.399592252803262,0.1958974358974359,0.781818181818182,0.040526849037487336,0.0,0
274,221.0,2.0,256.0,3.0,282,3.0,42,3,1,3,4.0,0,0.25467775467775466,0.15188583078491338,0.6820512820512821,0.1505050505050505,0.9138804457953394,0.10404040404040406,0
275,290.0,13.0,290.0,13.0,283,12.0,6,3,1,3,5.0,0,0.2224532224532224,0.35983690112130484,0.0523076923076923,0.6161616161616162,0.9118541033434651,0.5626262626262627,0
276,291.0,4.0,299.0,5.0,284,5.0,41,0,0,0,5.0,0,0.17879417879417878,0.5249745158002038,0.9999999999999999,0.0020202020202020193,0.07294832826747721,0.11515151515151516,0
277,263.0,58.0,280.0,58.0,285,58.0,55,3,0,3,5.0,0,0.2931392931392931,0.18144750254842,0.28512820512820514,0.4727272727272727,0.6018237082066871,0.2838383838383839,0
278,298.0,8.0,298.0,8.0,286,6.0,46,1,0,3,3.0,0,0.28898128898128894,0.29561671763506625,0.1517948717948718,0.5515151515151516,0.6585612968591692,0.2505050505050505,0
279,316.0,6.0,333.0,7.0,287,6.0,32,1,0,3,4.0,0,0.262993762993763,0.29357798165137616,0.2235897435897436,0.2696969696969697,0.9858156028368794,0.9474747474747476,0
280,329.0,7.0,293.0,6.0,288,6.0,49,2,1,3,3.0,0,0.2939899224957052,0.3367080110853535,1.1827771712829542,0.5090553375611204,0.2293955174757683,0.25248968099546376,1
281,320.0,11.0,296.0,12.0,289,12.0,8,3,1,3,4.0,0,0.3274428274428274,0.3190621814475026,0.48410256410256414,0.3151515151515152,0.10233029381965553,0.06666666666666668,0
282,276.0,3.0,286.0,3.0,290,3.0,13,0,1,3,4.0,0,0.2318087318087318,0.4026503567787972,0.5897435897435898,0.32222222222222224,0.2624113475177305,0.04747474747474748,0
283,314.0,1.0,317.0,1.0,291,1.0,10,3,1,3,5.0,0,0.3929313929313929,0.36289500509684,0.41743589743589743,0.10808080808080808,0.18338399189463017,0.46060606060606063,0
284,294.0,5.0,283.0,5.0,292,6.0,18,1,0,3,4.0,0,0.27130977130977124,0.31090723751274213,0.11897435897435898,0.8212121212121213,0.006079027355623098,0.0030303030303030307,0
285,260.0,33.0,236.0,33.0,293,34.0,54,1,0,3,5.0,0,0.15384615384615383,0.10703363914373089,0.24923076923076923,0.5454545454545455,0.9797365754812564,0.9515151515151516,0
286,255.0,15.0,281.0,17.0,294,17.0,15,3,1,3,5.0,0,0.47920997920997915,0.35575942915392456,0.21743589743589745,0.18181818181818182,0.1469098277608916,0.3282828282828283,0
287,313.0,18.0,287.0,17.0,295,18.0,1,0,0,3,5.0,0,0.17879417879417878,0.08358817533129459,0.1907692307692308,0.5818181818181819,0.9067882472137792,0.9616161616161618,0
288,277.0,1.0,294.0,1.0,296,1.0,19,3,1,0,5.0,0,0.6293546315261367,0.7210458287219211,0.6777399399114452,0.2673436695151748,1.2025283429977207,0.2986568008283061,1
289,278.0,37.0,268.0,35.0,297,35.0,54,0,0,3,4.0,0,0.2318087318087318,0.4648318042813456,0.24512820512820513,0.27474747474747474,0.9392097264437691,0.7515151515151517,0
290,281.0,7.0,254.0,6.0,298,7.0,46,0,2,3,3.0,0,0.27754677754677753,0.5056065239551478,0.5969230769230769,0.08787878787878789,0.3566362715298885,0.24444444444444446,0
291,275.0,6.0,276.0,7.0,300,8.0,46,0,0,3,3.0,0,0.3212058212058212,0.33944954128440374,0.518974358974359,0.21313131313131314,0.0921985815602837,0.28080808080808084,0
292,315.0,1.0,322.0,1.0,301,1.0,12,1,1,3,5.0,0,0.20686070686070682,0.20387359836901123,0.8225641025641026,0.1696969696969697,0.2624113475177305,0.22525252525252526,0
293,355.0,6.0,312.0,6.0,302,6.0,41,1,2,3,4.0,0,0.11538461538461536,0.26401630988786956,0.9784615384615386,0.10505050505050507,0.3181357649442756,0.38686868686868686,0
294,327.0,8.0,325.0,7.0,303,5.0,23,3,1,3,4.0,0,0.46361746361746353,0.21814475025484203,0.08410256410256409,0.4626262626262626,0.09625126646403244,0.07373737373737375,0
295,268.0,34.0,273.0,37.0,304,36.0,54,0,1,0,4.0,0,0.15904365904365902,0.08460754332313965,0.6635897435897437,0.23434343434343435,0.8632218844984804,0.5787878787878789,0
296,269.0,9.0,301.0,11.0,305,8.0,14,3,2,0,5.0,0,0.5665280665280665,0.471967380224261,0.03076923076923077,0.026262626262626265,0.19959473150962512,0.6080808080808082,0
